auctn_seq,corp_cd,corp_gds_cd,corp_gds_item_nm,corp_gds_vrty_nm,corp_nm,gds_lclsf_cd,gds_lclsf_nm,gds_mclsf_cd,gds_mclsf_nm,gds_sclsf_cd,gds_sclsf_nm,mdfcn_dt,pkg_cd,pkg_nm,plor_cd,plor_nm,qty,scsbd_dt,scsbd_prc,spm_no,trd_clcln_ymd,trd_se,unit_cd,unit_nm,unit_qty,whsl_mrkt_cd,whsl_mrkt_nm
011,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:04:12,101,상자,718000,경상북도 칠곡군,2.000,2026-05-18 05:26:18,21000.000,60103,2026-05-18,경매,12,kg,10.000,230003,인천삼산
010,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:04:12,101,상자,718000,경상북도 칠곡군,1.000,2026-05-18 05:26:18,17000.000,60103,2026-05-18,경매,12,kg,10.000,230003,인천삼산
009,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:25:04,101,상자,718000,경상북도 칠곡군,1.000,2026-05-18 05:26:18,22000.000,60103,2026-05-18,경매,12,kg,10.000,230003,인천삼산
008,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:04:12,101,상자,718000,경상북도 칠곡군,2.000,2026-05-18 05:26:18,25000.000,60103,2026-05-18,경매,12,kg,10.000,230003,인천삼산
007,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:25:04,101,상자,718000,경상북도 칠곡군,1.000,2026-05-18 05:26:18,26000.000,60103,2026-05-18,경매,12,kg,10.000,230003,인천삼산
006,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:25:04,101,상자,718000,경상북도 칠곡군,1.000,2026-05-18 05:26:18,30000.000,60103,2026-05-18,경매,12,kg,10.000,230003,인천삼산
005,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:25:04,101,상자,718000,경상북도 칠곡군,3.000,2026-05-18 05:26:18,33000.000,60103,2026-05-18,경매,12,kg,10.000,230003,인천삼산
004,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:25:04,101,상자,718000,경상북도 칠곡군,9.000,2026-05-18 05:26:18,35000.000,60103,2026-05-18,경매,12,kg,10.000,230003,인천삼산
003,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:25:04,101,상자,718000,경상북도 칠곡군,9.000,2026-05-18 05:26:18,28000.000,60103,2026-05-18,경매,12,kg,10.000,230003,인천삼산
002,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:04:12,101,상자,718000,경상북도 칠곡군,7.000,2026-05-18 05:26:18,22000.000,60103,2026-05-18,경매,12,kg,10.000,230003,인천삼산
001,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:04:12,101,상자,718000,경상북도 칠곡군,2.000,2026-05-18 05:26:18,18000.000,60103,2026-05-18,경매,12,kg,10.000,230003,인천삼산
012,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:25:04,101,상자,718000,경상북도 칠곡군,6.000,2026-05-18 05:26:17,14000.000,60001,2026-05-18,경매,12,kg,10.000,230003,인천삼산
011,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:25:04,101,상자,718000,경상북도 칠곡군,3.000,2026-05-18 05:26:17,16000.000,60001,2026-05-18,경매,12,kg,10.000,230003,인천삼산
010,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:04:12,101,상자,718000,경상북도 칠곡군,7.000,2026-05-18 05:26:17,19000.000,60001,2026-05-18,경매,12,kg,10.000,230003,인천삼산
009,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:04:12,101,상자,718000,경상북도 칠곡군,3.000,2026-05-18 05:26:17,21000.000,60001,2026-05-18,경매,12,kg,10.000,230003,인천삼산
008,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:25:04,101,상자,718000,경상북도 칠곡군,3.000,2026-05-18 05:26:17,23000.000,60001,2026-05-18,경매,12,kg,10.000,230003,인천삼산
007,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:04:12,101,상자,718000,경상북도 칠곡군,12.000,2026-05-18 05:26:17,22000.000,60001,2026-05-18,경매,12,kg,10.000,230003,인천삼산
006,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:04:12,101,상자,718000,경상북도 칠곡군,7.000,2026-05-18 05:26:17,26000.000,60001,2026-05-18,경매,12,kg,10.000,230003,인천삼산
005,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:25:04,101,상자,718000,경상북도 칠곡군,1.000,2026-05-18 05:26:17,28000.000,60001,2026-05-18,경매,12,kg,10.000,230003,인천삼산
004,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:25:04,101,상자,718000,경상북도 칠곡군,11.000,2026-05-18 05:26:17,30000.000,60001,2026-05-18,경매,12,kg,10.000,230003,인천삼산
003,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:25:04,101,상자,718000,경상북도 칠곡군,4.000,2026-05-18 05:26:17,33000.000,60001,2026-05-18,경매,12,kg,10.000,230003,인천삼산
002,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:25:04,101,상자,718000,경상북도 칠곡군,2.000,2026-05-18 05:26:17,35000.000,60001,2026-05-18,경매,12,kg,10.000,230003,인천삼산
001,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:25:04,101,상자,718000,경상북도 칠곡군,1.000,2026-05-18 05:26:17,32000.000,60001,2026-05-18,경매,12,kg,10.000,230003,인천삼산
005,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:25:04,101,상자,718000,경상북도 칠곡군,11.000,2026-05-18 05:26:17,33000.000,60101,2026-05-18,경매,12,kg,10.000,230003,인천삼산
004,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:04:12,101,상자,718000,경상북도 칠곡군,25.000,2026-05-18 05:26:17,34000.000,60101,2026-05-18,경매,12,kg,10.000,230003,인천삼산
003,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:04:12,101,상자,718000,경상북도 칠곡군,15.000,2026-05-18 05:26:17,29000.000,60101,2026-05-18,경매,12,kg,10.000,230003,인천삼산
002,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:04:12,101,상자,718000,경상북도 칠곡군,26.000,2026-05-18 05:26:17,24000.000,60101,2026-05-18,경매,12,kg,10.000,230003,인천삼산
001,23000302,22200,과일과채류,참외,㈜경인농산,08,과일과채류,02,참외,03,노랑참외,2026-05-18 08:04:12,101,상자,718000,경상북도 칠곡군,7.000,2026-05-18 05:26:17,18000.000,60101,2026-05-18,경매,12,kg,10.000,230003,인천삼산
008,23000301,19909,과실류,수)망고,㈜부평농산,06,과실류,36,망고,98,망고(수입),2026-05-18 09:06:02,101,상자,800TH,태국,5.000,2026-05-18 05:26:09,32000.000,813001,2026-05-18,경매,12,kg,5.000,230003,인천삼산
007,23000301,19909,과실류,수)망고,㈜부평농산,06,과실류,36,망고,98,망고(수입),2026-05-18 10:03:57,101,상자,800TH,태국,6.000,2026-05-18 05:26:05,32000.000,813001,2026-05-18,경매,12,kg,5.000,230003,인천삼산
006,23000301,19909,과실류,수)망고,㈜부평농산,06,과실류,36,망고,98,망고(수입),2026-05-18 09:06:02,101,상자,800TH,태국,6.000,2026-05-18 05:25:44,32000.000,813001,2026-05-18,경매,12,kg,5.000,230003,인천삼산
005,23000301,19909,과실류,수)망고,㈜부평농산,06,과실류,36,망고,98,망고(수입),2026-05-18 08:46:57,101,상자,800TH,태국,6.000,2026-05-18 05:25:37,32000.000,813001,2026-05-18,경매,12,kg,5.000,230003,인천삼산
013,23000301,40801,양채류,수)브로코리,㈜부평농산,13,양채류,06,브로코리(녹색꽃양배추),98,브로코리(수입),2026-05-18 09:44:28,101,상자,800CN,중국,1.000,2026-05-18 05:25:33,23000.000,103001,2026-05-18,경매,12,kg,8.000,230003,인천삼산
012,23000301,40801,양채류,수)브로코리,㈜부평농산,13,양채류,06,브로코리(녹색꽃양배추),98,브로코리(수입),2026-05-18 08:25:04,101,상자,800CN,중국,2.000,2026-05-18 05:25:33,23000.000,103001,2026-05-18,경매,12,kg,8.000,230003,인천삼산
16,23000303,003005008001,홍고추,홍고추(일반),인천원협삼산(공),12,조미채소류,08,홍고추,01,홍고추(일반),2026-05-18 05:45:34,101,상자,660000,경상남도 진주시,1.000,2026-05-18 05:25:27,58000.000,1551,2026-05-18,경매,12,kg,10.000,230003,인천삼산
004,23000301,19909,과실류,수)망고,㈜부평농산,06,과실류,36,망고,98,망고(수입),2026-05-18 09:26:20,101,상자,800TH,태국,7.000,2026-05-18 05:25:22,39000.000,813001,2026-05-18,경매,12,kg,5.000,230003,인천삼산
10,23000303,003005008001,홍고추,홍고추(일반),인천원협삼산(공),12,조미채소류,08,홍고추,01,홍고추(일반),2026-05-18 05:45:34,101,상자,660000,경상남도 진주시,1.000,2026-05-18 05:25:14,58000.000,1551,2026-05-18,경매,12,kg,10.000,230003,인천삼산
002,23000301,19909,과실류,수)망고,㈜부평농산,06,과실류,36,망고,98,망고(수입),2026-05-18 08:25:04,101,상자,800TH,태국,4.000,2026-05-18 05:25:10,40000.000,813001,2026-05-18,경매,12,kg,5.000,230003,인천삼산
005,23000302,24500,조미채소류,양파,㈜경인농산,12,조미채소류,01,양파,01,양파(일반),2026-05-18 08:04:12,107,파렛트,745000,경상북도 문경시,60.000,2026-05-18 05:25:05,1000.000,59901,2026-05-18,경매,12,kg,1.000,230003,인천삼산
003,23000302,24500,조미채소류,양파,㈜경인농산,12,조미채소류,01,양파,01,양파(일반),2026-05-18 08:25:04,107,파렛트,745000,경상북도 문경시,70.000,2026-05-18 05:25:05,8000.000,59901,2026-05-18,경매,12,kg,15.000,230003,인천삼산
001,23000302,24500,조미채소류,양파,㈜경인농산,12,조미채소류,01,양파,01,양파(일반),2026-05-18 08:04:12,107,파렛트,745000,경상북도 문경시,70.000,2026-05-18 05:25:05,11500.000,59901,2026-05-18,경매,12,kg,15.000,230003,인천삼산
001,23000301,19909,과실류,수)망고,㈜부평농산,06,과실류,36,망고,98,망고(수입),2026-05-18 09:26:20,101,상자,800TH,태국,5.000,2026-05-18 05:25:02,40000.000,813001,2026-05-18,경매,12,kg,5.000,230003,인천삼산
001,23000302,21300,엽경채류,시금치,㈜경인농산,10,엽경채류,08,시금치,01,시금치(일반),2026-05-18 08:04:12,101,상자,483000,경기도 동두천시,20.000,2026-05-18 05:24:34,6000.000,03202,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000302,23107,엽경채류,열무,㈜경인농산,10,엽경채류,06,열무,01,열무(일반),2026-05-18 08:25:04,101,상자,483000,경기도 동두천시,8.000,2026-05-18 05:24:34,2500.000,03201,2026-05-18,경매,12,kg,4.000,230003,인천삼산
002,23000302,23107,엽경채류,열무,㈜경인농산,10,엽경채류,06,열무,01,열무(일반),2026-05-18 08:25:04,101,상자,483000,경기도 동두천시,8.000,2026-05-18 05:24:34,2500.000,03201,2026-05-18,경매,12,kg,4.000,230003,인천삼산
001,23000302,23107,엽경채류,열무,㈜경인농산,10,엽경채류,06,열무,01,열무(일반),2026-05-18 08:25:04,101,상자,483000,경기도 동두천시,9.000,2026-05-18 05:24:34,2500.000,03201,2026-05-18,경매,12,kg,4.000,230003,인천삼산
002,23000302,24400,조매채소류,마늘(국산),㈜경인농산,12,조미채소류,09,마늘,01,저장형 한지,2026-05-18 08:25:04,105,그물망,320000,충청남도 논산시,2.000,2026-05-18 05:24:32,12000.000,41201,2026-05-18,경매,12,kg,4.000,230003,인천삼산
001,23000302,24400,조매채소류,마늘(국산),㈜경인농산,12,조미채소류,09,마늘,01,저장형 한지,2026-05-18 08:04:12,105,그물망,320000,충청남도 논산시,6.000,2026-05-18 05:24:32,14000.000,41201,2026-05-18,경매,12,kg,4.000,230003,인천삼산
002,23000302,24400,조매채소류,마늘(국산),㈜경인농산,12,조미채소류,09,마늘,01,저장형 한지,2026-05-18 08:25:04,105,그물망,950000,전라남도 ,200.000,2026-05-18 05:24:32,13000.000,41001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
001,23000302,24400,조매채소류,마늘(국산),㈜경인농산,12,조미채소류,09,마늘,01,저장형 한지,2026-05-18 08:04:12,105,그물망,950000,전라남도 ,200.000,2026-05-18 05:24:32,14500.000,41001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
006,23000302,24500,조미채소류,양파,㈜경인농산,12,조미채소류,01,양파,01,양파(일반),2026-05-18 08:25:04,105,그물망,534000,전라남도 무안군,85.000,2026-05-18 05:24:32,4500.000,40801,2026-05-18,경매,12,kg,12.000,230003,인천삼산
005,23000302,24500,조미채소류,양파,㈜경인농산,12,조미채소류,01,양파,01,양파(일반),2026-05-18 08:04:12,105,그물망,534000,전라남도 무안군,85.000,2026-05-18 05:24:32,5500.000,40801,2026-05-18,경매,12,kg,12.000,230003,인천삼산
004,23000302,24500,조미채소류,양파,㈜경인농산,12,조미채소류,01,양파,01,양파(일반),2026-05-18 08:25:04,105,그물망,534000,전라남도 무안군,85.000,2026-05-18 05:24:32,6000.000,40801,2026-05-18,경매,12,kg,12.000,230003,인천삼산
003,23000302,24500,조미채소류,양파,㈜경인농산,12,조미채소류,01,양파,01,양파(일반),2026-05-18 08:25:04,105,그물망,534000,전라남도 무안군,170.000,2026-05-18 05:24:32,6000.000,40801,2026-05-18,경매,12,kg,12.000,230003,인천삼산
002,23000302,24400,조매채소류,마늘(국산),㈜경인농산,12,조미채소류,09,마늘,01,저장형 한지,2026-05-18 08:04:12,105,그물망,320000,충청남도 논산시,2.000,2026-05-18 05:24:32,10000.000,41101,2026-05-18,경매,12,kg,8.000,230003,인천삼산
001,23000302,24400,조매채소류,마늘(국산),㈜경인농산,12,조미채소류,09,마늘,01,저장형 한지,2026-05-18 08:25:04,105,그물망,320000,충청남도 논산시,15.000,2026-05-18 05:24:32,14000.000,41101,2026-05-18,경매,12,kg,4.000,230003,인천삼산
002,23000302,24407,조미채소류,스페인마늘(대서),㈜경인농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:25:04,105,그물망,320000,충청남도 논산시,2.000,2026-05-18 05:24:32,11000.000,41301,2026-05-18,경매,12,kg,6.000,230003,인천삼산
001,23000302,24407,조미채소류,스페인마늘(대서),㈜경인농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:04:12,105,그물망,320000,충청남도 논산시,16.000,2026-05-18 05:24:32,15000.000,41301,2026-05-18,경매,12,kg,4.000,230003,인천삼산
021,23000302,21200,엽경채류,양배추,㈜경인농산,10,엽경채류,04,양배추,01,양배추(일반),2026-05-18 08:25:04,105,그물망,356000,충청남도 서산시,40.000,2026-05-18 05:24:32,3000.000,40701,2026-05-18,경매,12,kg,8.000,230003,인천삼산
020,23000302,21200,엽경채류,양배추,㈜경인농산,10,엽경채류,04,양배추,01,양배추(일반),2026-05-18 08:25:04,105,그물망,356000,충청남도 서산시,41.000,2026-05-18 05:24:32,3000.000,40701,2026-05-18,경매,12,kg,8.000,230003,인천삼산
019,23000302,21200,엽경채류,양배추,㈜경인농산,10,엽경채류,04,양배추,01,양배추(일반),2026-05-18 08:04:12,105,그물망,356000,충청남도 서산시,81.000,2026-05-18 05:24:32,3000.000,40701,2026-05-18,경매,12,kg,8.000,230003,인천삼산
018,23000302,21200,엽경채류,양배추,㈜경인농산,10,엽경채류,04,양배추,01,양배추(일반),2026-05-18 08:25:04,105,그물망,356000,충청남도 서산시,10.000,2026-05-18 05:24:32,4000.000,40701,2026-05-18,경매,12,kg,8.000,230003,인천삼산
017,23000302,21200,엽경채류,양배추,㈜경인농산,10,엽경채류,04,양배추,01,양배추(일반),2026-05-18 08:25:04,105,그물망,356000,충청남도 서산시,11.000,2026-05-18 05:24:32,4000.000,40701,2026-05-18,경매,12,kg,8.000,230003,인천삼산
016,23000302,21200,엽경채류,양배추,㈜경인농산,10,엽경채류,04,양배추,01,양배추(일반),2026-05-18 08:25:04,105,그물망,356000,충청남도 서산시,10.000,2026-05-18 05:24:32,4000.000,40701,2026-05-18,경매,12,kg,8.000,230003,인천삼산
015,23000302,21200,엽경채류,양배추,㈜경인농산,10,엽경채류,04,양배추,01,양배추(일반),2026-05-18 08:25:04,105,그물망,356000,충청남도 서산시,10.000,2026-05-18 05:24:32,4000.000,40701,2026-05-18,경매,12,kg,8.000,230003,인천삼산
014,23000302,21200,엽경채류,양배추,㈜경인농산,10,엽경채류,04,양배추,01,양배추(일반),2026-05-18 08:04:12,105,그물망,356000,충청남도 서산시,10.000,2026-05-18 05:24:32,4000.000,40701,2026-05-18,경매,12,kg,8.000,230003,인천삼산
023,23000302,23200,근채류,흙당근,㈜경인농산,11,근채류,03,당근,04,흙당근,2026-05-18 08:04:12,101,상자,902000,부산광역시 ,25.000,2026-05-18 05:24:31,20000.000,40601,2026-05-18,경매,12,kg,20.000,230003,인천삼산
022,23000302,23200,근채류,흙당근,㈜경인농산,11,근채류,03,당근,04,흙당근,2026-05-18 08:25:04,101,상자,902000,부산광역시 ,3.000,2026-05-18 05:24:31,20000.000,40601,2026-05-18,경매,12,kg,20.000,230003,인천삼산
021,23000302,23200,근채류,흙당근,㈜경인농산,11,근채류,03,당근,04,흙당근,2026-05-18 08:04:12,101,상자,902000,부산광역시 ,3.000,2026-05-18 05:24:31,20000.000,40601,2026-05-18,경매,12,kg,20.000,230003,인천삼산
020,23000302,23200,근채류,흙당근,㈜경인농산,11,근채류,03,당근,04,흙당근,2026-05-18 08:04:12,101,상자,902000,부산광역시 ,7.000,2026-05-18 05:24:31,26000.000,40601,2026-05-18,경매,12,kg,20.000,230003,인천삼산
019,23000302,23200,근채류,흙당근,㈜경인농산,11,근채류,03,당근,04,흙당근,2026-05-18 08:25:04,101,상자,902000,부산광역시 ,7.000,2026-05-18 05:24:31,26000.000,40601,2026-05-18,경매,12,kg,20.000,230003,인천삼산
